cve_id,cwe_id,publish_date,update_date,score,severity,confidentiality_impact,integrity_impact,availability_impact,access_complexity,vulnerability_classification,project,lang,num_files_changed,file_extensions,summary
CVE-2011-3359,CWE-119,2012-05-24,,5.4,Medium,,,Complete,High,DoS Overflow ,linux,C,0,[],"The dma_rx function in drivers/net/wireless/b43/dma.c in the Linux kernel before 2.6.39 does not properly allocate receive buffers, which allows remote attackers to cause a denial of service (system crash) via a crafted frame."
CVE-2011-3353,CWE-119,2012-05-24,,4.9,Medium,,,Complete,Low,DoS Overflow ,linux,C,10,[],Buffer overflow in the fuse_notify_inval_entry function in fs/fuse/dev.c in the Linux kernel before 3.1 allows local users to cause a denial of service (BUG_ON and system crash) by leveraging the ability to mount a FUSE filesystem.
CVE-2011-3209,CWE-189,2012-10-03,,4.9,Medium,,,Complete,Low,DoS ,linux,C,0,[],The div_long_long_rem implementation in include/asm-x86/div64.h in the Linux kernel before 2.6.26 on the x86 platform allows local users to cause a denial of service (Divide Error Fault and panic) via a clock_gettime system call.
CVE-2011-3191,CWE-189,2012-05-24,,10.0,,Complete,Complete,Complete,Low,DoS Mem. Corr. ,linux,C,10,[],Integer signedness error in the CIFSFindNext function in fs/cifs/cifssmb.c in the Linux kernel before 3.1 allows remote CIFS servers to cause a denial of service (memory corruption) or possibly have unspecified other impact via a large length value in a response to a read request for a directory.
CVE-2011-3188,,2012-05-24,,6.8,Medium,Partial,Partial,Partial,Medium,DoS ,linux,C,0,[],"The (1) IPv4 and (2) IPv6 implementations in the Linux kernel before 3.1 use a modified MD4 algorithm to generate sequence numbers and Fragment Identification values, which makes it easier for remote attackers to cause a denial of service (disrupted networking) or hijack network sessions by predicting these values and sending crafted packets."
CVE-2011-2918,CWE-399,2012-05-24,,4.9,Medium,,,Complete,Low,DoS Overflow ,linux,C,0,[],"The Performance Events subsystem in the Linux kernel before 3.1 does not properly handle event overflows associated with PERF_COUNT_SW_CPU_CLOCK events, which allows local users to cause a denial of service (system hang) via a crafted application."
CVE-2011-2906,CWE-189,2012-05-24,,4.9,Medium,,,Complete,Low,DoS Mem. Corr. ,linux,C,10,[],** DISPUTED ** Integer signedness error in the pmcraid_ioctl_passthrough function in drivers/scsi/pmcraid.c in the Linux kernel before 3.1 might allow local users to cause a denial of service (memory consumption or memory corruption) via a negative size value in an ioctl call.  NOTE: this may be a vulnerability only in unusual environments that provide a privileged program for obtaining the required file descriptor.
CVE-2011-2898,CWE-264,2012-05-24,,4.9,Medium,Complete,,,Low,+Info ,linux,C,0,[],"net/packet/af_packet.c in the Linux kernel before 2.6.39.3 does not properly restrict user-space access to certain packet data structures associated with VLAN Tag Control Information, which allows local users to obtain potentially sensitive information via a crafted application."
CVE-2011-2707,CWE-20,2012-05-24,,4.9,Medium,Complete,,,Low,+Info ,linux,C,10,[],"The ptrace_setxregs function in arch/xtensa/kernel/ptrace.c in the Linux kernel before 3.1 does not validate user-space pointers, which allows local users to obtain sensitive information from kernel memory locations via a crafted PTRACE_SETXTREGS request."
CVE-2011-2699,,2012-05-24,,7.8,High,,,Complete,Low,DoS ,linux,C,0,[],"The IPv6 implementation in the Linux kernel before 3.1 does not generate Fragment Identification values separately for each destination, which makes it easier for remote attackers to cause a denial of service (disrupted networking) by predicting these values and sending crafted packets."
CVE-2011-2521,CWE-189,2012-05-24,,4.9,Medium,,,Complete,Low,DoS ,linux,C,10,[],"The x86_assign_hw_event function in arch/x86/kernel/cpu/perf_event.c in the Performance Events subsystem in the Linux kernel before 2.6.39 does not properly calculate counter values, which allows local users to cause a denial of service (panic) via the perf program."
CVE-2011-2518,CWE-20,2012-05-24,,4.9,Medium,,,Complete,Low,DoS ,linux,C,10,[],"The tomoyo_mount_acl function in security/tomoyo/mount.c in the Linux kernel before 2.6.39.2 calls the kern_path function with arguments taken directly from a mount system call, which allows local users to cause a denial of service (OOPS) or possibly have unspecified other impact via a NULL value for the device name."
CVE-2011-2517,CWE-119,2012-05-24,,7.2,High,Complete,Complete,Complete,Low,Overflow +Priv ,linux,C,10,[],Multiple buffer overflows in net/wireless/nl80211.c in the Linux kernel before 2.6.39.2 allow local users to gain privileges by leveraging the CAP_NET_ADMIN capability during scan operations with a long SSID value.
CVE-2011-2496,CWE-189,2012-06-13,,4.9,Medium,,,Complete,Low,DoS Overflow ,linux,C,10,[],Integer overflow in the vma_to_resize function in mm/mremap.c in the Linux kernel before 2.6.39 allows local users to cause a denial of service (BUG_ON and system crash) via a crafted mremap system call that expands a memory mapping.
CVE-2011-2495,CWE-264,2012-06-13,,2.1,Low,Partial,,,Low,,linux,C,10,[],"fs/proc/base.c in the Linux kernel before 2.6.39.4 does not properly restrict access to /proc/#####/io files, which allows local users to obtain sensitive I/O statistics by polling a file, as demonstrated by discovering the length of another user's password."
CVE-2011-2494,CWE-200,2012-06-13,,2.1,Low,Partial,,,Low,+Info ,linux,C,10,[],"kernel/taskstats.c in the Linux kernel before 3.1 allows local users to obtain sensitive I/O statistics by sending taskstats commands to a netlink socket, as demonstrated by discovering the length of another user's password."
CVE-2011-2493,,2012-06-13,,2.1,Low,,,Partial,Low,DoS ,linux,C,10,[],"The ext4_fill_super function in fs/ext4/super.c in the Linux kernel before 2.6.39 does not properly initialize a certain error-report data structure, which allows local users to cause a denial of service (OOPS) by attempting to mount a crafted ext4 filesystem."
CVE-2011-2486,CWE-264,2012-11-19,,5.0,Medium,,Partial,,Low,Bypass ,nspluginwrapper,C,0,[],"nspluginwrapper before 1.4.4 does not properly provide access to NPNVprivateModeBool variable settings, which could prevent Firefox plugins from determining if they should run in Private Browsing mode and allow remote attackers to bypass intended access restrictions, as demonstrated using Flash."
CVE-2011-2211,CWE-264,2012-06-13,,7.2,High,Complete,Complete,Complete,Low,+Priv ,linux,C,10,[],"The osf_wait4 function in arch/alpha/kernel/osf_sys.c in the Linux kernel before 2.6.39.4 on the Alpha platform uses an incorrect pointer, which allows local users to gain privileges by writing a certain integer value to kernel memory."
CVE-2011-2183,CWE-362,2012-06-13,,4.0,Medium,,,Complete,High,DoS ,linux,C,10,[],"Race condition in the scan_get_next_rmap_item function in mm/ksm.c in the Linux kernel before 2.6.39.3, when Kernel SamePage Merging (KSM) is enabled, allows local users to cause a denial of service (NULL pointer dereference) or possibly have unspecified other impact via a crafted application."
CVE-2011-2182,CWE-119,2012-06-13,,7.2,High,Complete,Complete,Complete,Low,Overflow +Priv +Info ,linux,C,10,[],"The ldm_frag_add function in fs/partitions/ldm.c in the Linux kernel before 2.6.39.1 does not properly handle memory allocation for non-initial fragments, which might allow local users to conduct buffer overflow attacks, and gain privileges or obtain sensitive information, via a crafted LDM partition table.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2011-1017."
CVE-2011-1927,,2012-06-13,,5.0,Medium,,,Partial,Low,DoS ,linux,C,10,[],"The ip_expire function in net/ipv4/ip_fragment.c in the Linux kernel before 2.6.39 does not properly construct ICMP_TIME_EXCEEDED packets after a timeout, which allows remote attackers to cause a denial of service (invalid pointer dereference) via crafted fragmented packets."
CVE-2011-1833,CWE-264,2012-10-03,,3.3,Low,Partial,Partial,,Medium,Bypass ,linux,C,10,[],Race condition in the ecryptfs_mount function in fs/ecryptfs/main.c in the eCryptfs subsystem in the Linux kernel before 3.1 allows local users to bypass intended file permissions via a mount.ecryptfs_private mount with a mismatched uid.
CVE-2011-1768,CWE-362,2012-06-13,,5.4,Medium,,,Complete,High,DoS ,linux,C,0,[],"The tunnels implementation in the Linux kernel before 2.6.34, when tunnel functionality is configured as a module, allows remote attackers to cause a denial of service (OOPS) by sending a packet during module loading."
CVE-2011-1767,,2012-06-13,,5.4,Medium,,,Complete,High,DoS ,linux,C,10,[],"net/ipv4/ip_gre.c in the Linux kernel before 2.6.34, when ip_gre is configured as a module, allows remote attackers to cause a denial of service (OOPS) by sending a packet during module loading."
CVE-2011-1759,CWE-189,2012-06-13,,6.2,Medium,Complete,Complete,Complete,High,DoS Overflow +Priv Mem. Corr. ,linux,C,10,[],"Integer overflow in the sys_oabi_semtimedop function in arch/arm/kernel/sys_oabi-compat.c in the Linux kernel before 2.6.39 on the ARM platform, when CONFIG_OABI_COMPAT is enabled, allows local users to gain privileges or cause a denial of service (heap memory corruption) by providing a crafted argument and leveraging a race condition."
CVE-2011-1479,CWE-399,2012-06-21,,4.7,Medium,,,Complete,Medium,DoS ,linux,C,0,[],Double free vulnerability in the inotify subsystem in the Linux kernel before 2.6.39 allows local users to cause a denial of service (system crash) via vectors involving failed attempts to create files.  NOTE: this vulnerability exists because of an incorrect fix for CVE-2010-4250.
CVE-2011-1477,CWE-119,2012-06-21,,7.2,High,Complete,Complete,Complete,Low,DoS Overflow +Priv Mem. Corr. ,linux,C,10,[],Multiple array index errors in sound/oss/opl3.c in the Linux kernel before 2.6.39 allow local users to cause a denial of service (heap memory corruption) or possibly gain privileges by leveraging write access to /dev/sequencer.
CVE-2011-1476,CWE-189,2012-06-21,,4.0,Medium,,,Complete,High,DoS Mem. Corr. ,linux,C,0,[],Integer underflow in the Open Sound System (OSS) subsystem in the Linux kernel before 2.6.39 on unspecified non-x86 platforms allows local users to cause a denial of service (memory corruption) by leveraging write access to /dev/sequencer.
CVE-2011-1160,CWE-200,2012-06-21,,2.1,Low,Partial,,,Low,+Info ,linux,C,10,[],"The tpm_open function in drivers/char/tpm/tpm.c in the Linux kernel before 2.6.39 does not initialize a certain buffer, which allows local users to obtain potentially sensitive information from kernel memory via unspecified vectors."
CVE-2011-1080,CWE-20,2012-06-21,,2.1,Low,Partial,,,Low,+Info ,linux,C,10,[],"The do_replace function in net/bridge/netfilter/ebtables.c in the Linux kernel before 2.6.39 does not ensure that a certain name field ends with a '0' character, which allows local users to obtain potentially sensitive information from kernel stack memory by leveraging the CAP_NET_ADMIN capability to replace a table, and then reading a modprobe command line."
CVE-2011-1079,CWE-20,2012-06-21,,5.4,Medium,Partial,,Complete,Medium,DoS +Info ,linux,C,10,[],"The bnep_sock_ioctl function in net/bluetooth/bnep/sock.c in the Linux kernel before 2.6.39 does not ensure that a certain device field ends with a '0' character, which allows local users to obtain potentially sensitive information from kernel stack memory, or cause a denial of service (BUG and system crash), via a BNEPCONNADD command."
CVE-2011-1078,CWE-200,2012-06-21,,1.9,Low,Partial,,,Medium,+Info ,linux,C,10,[],"The sco_sock_getsockopt_old function in net/bluetooth/sco.c in the Linux kernel before 2.6.39 does not initialize a certain structure, which allows local users to obtain potentially sensitive information from kernel stack memory via the SCO_CONNINFO option."
CVE-2011-1023,,2012-06-21,,4.9,Medium,,,Complete,Low,DoS ,linux,C,0,[],"The Reliable Datagram Sockets (RDS) subsystem in the Linux kernel before 2.6.38 does not properly handle congestion map updates, which allows local users to cause a denial of service (BUG_ON and system crash) via vectors involving (1) a loopback (aka loop) transmit operation or (2) an InfiniBand (aka ib) transmit operation."
CVE-2011-1021,CWE-264,2012-06-21,,3.6,Low,,Partial,Partial,Low,,linux,C,0,[],drivers/acpi/debugfs.c in the Linux kernel before 3.0 allows local users to modify arbitrary kernel memory locations by leveraging root privileges to write to the /sys/kernel/debug/acpi/custom_method file. NOTE: this vulnerability exists because of an incomplete fix for CVE-2010-4347.
CVE-2011-0716,CWE-399,2012-06-21,,4.7,Medium,,,Complete,Medium,DoS Mem. Corr. ,linux,C,10,[],"The br_multicast_add_group function in net/bridge/br_multicast.c in the Linux kernel before 2.6.38, when a certain Ethernet bridge configuration is used, allows local users to cause a denial of service (memory corruption and system crash) by sending IGMP packets to a local interface."
CVE-2011-0006,CWE-264,2012-06-21,,1.9,Low,,Partial,,Medium,Bypass ,linux,C,10,[],"The ima_lsm_rule_init function in security/integrity/ima/ima_policy.c in the Linux kernel before 2.6.37, when the Linux Security Modules (LSM) framework is disabled, allows local users to bypass Integrity Measurement Architecture (IMA) rules in opportunistic circumstances by leveraging an administrator's addition of an IMA rule for LSM."
CVE-2010-4650,CWE-119,2012-06-21,,4.6,Medium,Partial,Partial,Partial,Low,DoS Overflow ,linux,C,10,[],Buffer overflow in the fuse_do_ioctl function in fs/fuse/file.c in the Linux kernel before 2.6.37 allows local users to cause a denial of service or possibly have unspecified other impact by leveraging the ability to operate a CUSE server.
CVE-2010-4648,,2012-06-21,,3.3,Low,Partial,,,Low,,linux,C,10,[],"The orinoco_ioctl_set_auth function in drivers/net/wireless/orinoco/wext.c in the Linux kernel before 2.6.37 does not properly implement a TKIP protection mechanism, which makes it easier for remote attackers to obtain access to a Wi-Fi network by reading Wi-Fi frames."
